-748969;-1047231;316334;U Malé Ohrady;3100;Hlavní město Praha, Praha;ST
-620768;-1177361;99171;Padělky k lesu;3713;Znojmo, Moravský Krumlov;JM
-782535;-994381;148695;Chrámce;3508;Most, Skršín;US
-657743;-1033576;86371;Janatov;3602;Hradec Králové, Lodín;KH
-760557;-992870;87751;U Labe;3506;Litoměřice, Lovosice;US
-759923;-993486;87769;K Lukavci;3506;Litoměřice, Lovosice;US
-650436;-1046800;49191;Hubenice;3602;Hradec Králové, Lhota pod Libčany;KH
-672385;-1040780;84981;Lišičky;3602;Hradec Králové, Lišice;KH
-740555;-969892;2453;Benešov nad Ploučnicí-střed;3502;Děčín, Benešov nad Ploučnicí;US
-659946;-1050704;184781;Ve Střídmí;3606;Pardubice, Voleč;PA
-761030;-993460;87777;Hlavní nádraží;3506;Litoměřice, Lovosice;US
-640718;-1060909;179035;Malé Koloděje;3606;Pardubice, Sezemice;PA
-670530;-996077;149314;Bořkov;3608;Semily, Slaná;LB
-496447;-1165998;89427;Neratov;3810;Vsetín, Lužná;ZL
-782541;-979353;33715;Duchcov-historické jádro;3509;Teplice, Duchcov;US
-649209;-1059522;329011;Kréta;3606;Pardubice, Pardubice;PA
-782745;-978669;33740;Za nemocnicí;3509;Teplice, Duchcov;US
-747719;-966160;25097;Rozbělesy;3502;Děčín, Děčín;US
-640683;-1018617;34002;Podlesí;3610;Trutnov, Dvůr Králové nad Labem;KH
-600718;-1004456;320196;U Stěnavy;3605;Náchod, Broumov;KH
-892555;-1019327;50831;Cetnov;3402;Cheb, Cheb;KA
-737514;-1039720;320528;Střížkov-Rumburská;3100;Hlavní město Praha, Praha;ST
-491517;-1125964;107476;Hřbitovní;3804;Nový Jičín, Nový Jičín;MS
-812994;-1016267;311359;Ke Krásnému Dvoru;3507;Louny, Podbořany;US
-812466;-1016919;325325;Mariánská;3507;Louny, Podbořany;US
-513536;-1067656;321915;Horky;3801;Bruntál, Krnov;MS
-689838;-977350;322008;Doubí-průmyslová zóna;3505;Liberec, Liberec;LB
-678655;-1002808;76848;Dlouhá Ves;3608;Semily, Ktová;LB
-740994;-1042814;130966;Karlín-západ;3100;Hlavní město Praha, Praha;ST
-657691;-1164336;29432;Dolní Lažany;3710;Třebíč, Dolní Lažany;VY
-493052;-1164924;89435;Štědroňov;3810;Vsetín, Lužná;ZL
-823260;-1071865;122432;Staré Bory;3405;Plzeň-město, Plzeň;PL
-896306;-1011798;38113;Polná;3402;Cheb, Hazlov;KA
-893993;-1009862;38121;Skalka;3402;Cheb, Hazlov;KA
-814381;-1082778;104477;Nezvěstice;3405;Plzeň-město, Nezvěstice;PL
-644183;-1160105;30341;Dolní Vilémovice;3710;Třebíč, Dolní Vilémovice;VY
-729891;-1139390;48763;Hrušova Lhota;3308;Tábor, Přehořov;JC
-712847;-1120335;108723;Šimpach;3304;Pelhřimov, Obrataň;VY
-489044;-1086785;74241;Nový Dvůr;3806;Opava, Kravaře;MS
-497877;-1086050;111597;Městské sady;3806;Opava, Opava;MS
-752841;-1046972;318370;Pod Krtní;3100;Hlavní město Praha, Praha;ST
-465400;-1101234;114731;Rychvaldská;3807;Ostrava-město, Ostrava;MS
-495129;-1140132;305715;Stadion;3810;Vsetín, Valašské Meziříčí;ZL
-733661;-1097857;322580;Zdeboř;3201;Benešov, Votice;ST
-468021;-1095164;305472;Štěrkovna;3807;Ostrava-město, Ostrava;MS
-541652;-1083489;144517;Rudé armády;3801;Bruntál, Rýmařov;MS
-469326;-1102032;114804;Slezská Ostrava-u hradu;3807;Ostrava-město, Ostrava;MS
-653021;-1032039;100960;Stračovská Lhota;3602;Hradec Králové, Mžany;KH
-763554;-991551;87831;Pod Lovošem;3506;Litoměřice, Lovosice;US
-823173;-1070678;122408;Proti Belánce;3405;Plzeň-město, Plzeň;PL
-730397;-1137665;134503;Kvasejovice;3308;Tábor, Přehořov;JC
-725316;-976565;309273;Sídliště Lada;3501;Česká Lípa, Česká Lípa;LB
-722476;-1122779;48275;Lažany;3308;Tábor, Radenín;JC
-717634;-1109346;151050;Obrátice;3308;Tábor, Smilovy Hory;JC
-692502;-966156;53872;Vysoká;3505;Liberec, Chrastava;LB
-697276;-961424;175986;Uhelná;3505;Liberec, Hrádek nad Nisou;LB
-646623;-1061924;117838;Nemocnice;3606;Pardubice, Pardubice;PA
-700341;-966048;53520;Dolní Suchá;3505;Liberec, Hrádek nad Nisou;LB
-644364;-1061541;117846;Pipenec;3606;Pardubice, Pardubice;PA
-673130;-1122041;151203;Vilémovské Chaloupky;3707;Jihlava, Smrčná;VY
-692635;-967114;53830;Horní Chrastava;3505;Liberec, Chrastava;LB
-693678;-968870;318655;Liberecká silnice;3505;Liberec, Chrastava;LB
-471431;-1109818;114553;Na Místecké;3807;Ostrava-město, Ostrava;MS
-745759;-1040686;129275;Hanspaulka;3100;Hlavní město Praha, Praha;ST
-466391;-1101119;114758;Michálkovice-střed;3807;Ostrava-město, Ostrava;MS
-692935;-968998;310948;Na kopci;3505;Liberec, Chrastava;LB
-727853;-1114136;139866;Ratibořice;3308;Tábor, Ratibořské Hory;JC
-477442;-1104841;115568;Velká strana-jih;3807;Ostrava-město, Ostrava;MS
-631326;-1154462;329550;Kozenec;3710;Třebíč, Náměšť nad Oslavou;VY
-801135;-1064606;136361;Sklená Huť;3408;Rokycany, Přívětice;PL
-805015;-1058200;300454;Svatá Barbora;3408;Rokycany, Radnice;PL
-883212;-1023128;51071;Dřenice;3402;Cheb, Cheb;KA
-814765;-1060084;48348;Žichlice;3407;Plzeň-sever, Hromnice;PL
-495394;-1088027;305359;Holasická;3806;Opava, Opava;MS
-872407;-1041617;168840;Skelné Hutě;3402;Cheb, Trstěnice;KA
-811598;-1020057;123323;Valov;3507;Louny, Podbořany;US
-812130;-1017571;123242;Podbořany-jih;3507;Louny, Podbořany;US
-813233;-1017164;123285;Hlubany;3507;Louny, Podbořany;US
-612326;-1082435;319422;U trati;3609;Svitavy, Litomyšl;PA
-813859;-1018143;311332;U cihelen;3507;Louny, Podbořany;US
-789235;-1005735;126110;Postoloprty-střed;3507;Louny, Postoloprty;US
-789763;-1005832;311367;U statku;3507;Louny, Postoloprty;US
-790593;-1005599;311383;Průmyslový obvod-západ;3507;Louny, Postoloprty;US
-790100;-1005241;311391;U hřbitova;3507;Louny, Postoloprty;US
-811770;-1017379;123234;Podbořany-střed;3507;Louny, Podbořany;US
-495983;-1091118;111821;Maršovec;3806;Opava, Opava;MS
-656988;-1149554;120162;Petrovice;3710;Třebíč, Petrovice;VY
-650037;-1145018;44580;Horní Vilémovice;3710;Třebíč, Horní Vilémovice;VY
-668038;-1175247;44750;Hornice;3710;Třebíč, Hornice;VY
-650927;-1166013;314447;Příložanská;3710;Třebíč, Jaroměřice nad Rokytnou;VY
-661266;-1165691;56553;Jakubov u Moravských Budějovic;3710;Třebíč, Jakubov u Moravských Budějovic;VY
-820009;-996610;61841;Královský vrch;3503;Chomutov, Kadaň;US
-754151;-993537;166511;Malá pevnost;3506;Litoměřice, Terezín;US
-843230;-1130985;323390;Špičácké sedlo;3404;Klatovy, Železná Ruda;PL
-821156;-999542;61816;Pokutice;3503;Chomutov, Kadaň;US
-818705;-996654;61883;Prunéřov-u nádraží;3503;Chomutov, Kadaň;US
-820273;-997377;328111;Průmyslová zóna Královský vrch;3503;Chomutov, Kadaň;US
-806041;-1048889;71927;Brodeslavy;3407;Plzeň-sever, Brodeslavy;PL
-822314;-999259;61824;Zásada u Kadaně;3503;Chomutov, Kadaň;US
-819198;-997248;328120;U nemocnice;3503;Chomutov, Kadaň;US
-806666;-1095942;24082;Smetalky;3406;Plzeň-jih, Čížkov;PL
-820182;-998274;61832;Strážiště;3503;Chomutov, Kadaň;US
-800285;-1061086;177598;Pajzov;3408;Rokycany, Vejvanov;PL
-670352;-955975;60500;Dětřichovec;3505;Liberec, Jindřichovice pod Smrkem;LB
-706085;-968916;89494;Židovice;3505;Liberec, Jablonné v Podještědí;LB
-762252;-974103;175081;Městské stadiony;3510;Ústí nad Labem, Ústí nad Labem;US
-693251;-989724;67539;Vorklebice;3505;Liberec, Kobyly;LB
-559709;-1133452;314412;Sídliště Hloučela;3709;Prostějov, Prostějov;OL
-826348;-997429;65625;Klášterec nad Ohří-střed;3503;Chomutov, Klášterec nad Ohří;US
-755477;-993704;166472;Terezín-střed;3506;Litoměřice, Terezín;US
-776286;-976537;166006;Teplice-střed;3509;Teplice, Teplice;US
-639728;-1084238;167321;Vrbětice;3603;Chrudim, Tisovec;PA
-762335;-976493;174947;Západní nádraží;3510;Ústí nad Labem, Ústí nad Labem;US
-797748;-1142540;90751;Zlešička;3307;Strakonice, Malenice;JC
-872013;-1036333;153982;Sekerské Chalupy;3402;Cheb, Stará Voda;KA
-652354;-1017561;166944;Vlkanov;3604;Jičín, Tetín;KH
-614301;-1023845;320153;Pod Rozkoší;3605;Náchod, Náchod;KH
-792860;-977654;318973;U Bílého potoka-sever;3508;Most, Litvínov;US
-762649;-973474;175099;Bukov-střed;3510;Ústí nad Labem, Ústí nad Labem;US
-763141;-973080;319180;Dukelských hrdinů;3510;Ústí nad Labem, Ústí nad Labem;US
-607325;-1054009;142042;Roveň;3607;Rychnov nad Kněžnou, Rychnov nad Kněžnou;KH
-803594;-1150560;301604;Průmyslový obvod I;3306;Prachatice, Vimperk;JC
-760767;-1068501;319295;Chouzavá II;3210;Praha-západ, Kytín;ST
-749948;-968089;25071;Vilsnice;3502;Děčín, Děčín;US
-591340;-1066479;102725;Bredůvka;3611;Ústí nad Orlicí, Nekoř;PA
-768226;-1150255;26174;Česká Lhota;3301;České Budějovice, Dívčice;JC
-439243;-1128983;47350;Hrádek;3802;Frýdek-Místek, Hrádek;MS
-476614;-1122550;148300;Rychaltice;3802;Frýdek-Místek, Hukvaldy;MS
-463463;-1127700;57096;Bystré;3802;Frýdek-Místek, Janovice;MS
-459846;-1133183;73393;Krásná;3802;Frýdek-Místek, Krásná;MS
-658800;-1168313;314595;Na skalkách;3710;Třebíč, Moravské Budějovice;VY
-440896;-1122536;180017;Vendryně;3802;Frýdek-Místek, Vendryně;MS
-443404;-1128051;180025;Zaolší;3802;Frýdek-Místek, Vendryně;MS
-458751;-1120027;184578;Vojkovice;3802;Frýdek-Místek, Vojkovice;MS
-470100;-1115813;194131;Žabeň;3802;Frýdek-Místek, Žabeň;MS
-688249;-1088911;186007;Sychrov;3601;Havlíčkův Brod, Kozlov;VY
-628195;-1056175;122891;Poběžovice u Holic;3606;Pardubice, Poběžovice u Holic;PA
-485711;-1130619;196401;Ženklava;3804;Nový Jičín, Ženklava;MS
-489263;-1131059;197378;Životice u Nového Jičína;3804;Nový Jičín, Životice u Nového Jičína;MS
-658723;-1131360;188336;Vysoké Studnice;3707;Jihlava, Vysoké Studnice;VY
-566030;-1118923;79197;Krakovec;3709;Prostějov, Laškov;OL
-540825;-1119366;32638;Droždín;3805;Olomouc, Olomouc;OL
-546461;-1099149;118168;Paseka;3805;Olomouc, Paseka;OL
-489483;-1104910;167134;Tísek;3804;Nový Jičín, Tísek;MS
-576719;-1116215;34304;Dzbel;3709;Prostějov, Dzbel;OL
-571385;-1114365;50245;Hvozd;3709;Prostějov, Hvozd;OL
-571258;-1116622;50253;Klužínek;3709;Prostějov, Hvozd;OL
-575305;-1117382;58599;Jesenec;3709;Prostějov, Jesenec;OL
-572731;-1122642;24384;Čunín;3709;Prostějov, Konice;OL
-574464;-1119286;69094;Konice;3709;Prostějov, Konice;OL
-574541;-1121153;143618;Runářov;3709;Prostějov, Konice;OL
-562318;-1128847;70157;Kostelec na Hané;3709;Prostějov, Kostelec na Hané;OL
-566340;-1136019;75205;Krumsín;3709;Prostějov, Krumsín;OL
-465103;-1128753;88064;Lubno;3802;Frýdek-Místek, Frýdlant nad Ostravicí;MS
-466309;-1131222;105708;Nová Ves;3802;Frýdek-Místek, Frýdlant nad Ostravicí;MS
-645195;-1016898;42757;Horní Dehtov;3610;Trutnov, Třebihošť;KH
-451350;-1115991;44725;Horní Žukov;3803;Karviná, Český Těšín;MS
-639300;-1010702;182753;Kocléřov;3610;Trutnov, Vítězná;KH
-637755;-1002481;183776;Vlčice;3610;Trutnov, Vlčice;KH
-631494;-1020891;183873;Horní Vlčkovice;3610;Trutnov, Vlčkovice v Podkrkonoší;KH
-651372;-991955;312789;Kamenná Cesta;3610;Trutnov, Vrchlabí;KH
-517699;-1127163;94595;Milenov;3808;Přerov, Milenov;OL
-505450;-1131843;95168;Milotice nad Bečvou;3808;Přerov, Milotice nad Bečvou;OL
-668426;-1168331;15580;Budkov;3710;Třebíč, Budkov;VY
-557081;-1186233;194263;Žádovice;3706;Hodonín, Žádovice;JM
-573419;-1178994;194620;Žarošice;3706;Hodonín, Žarošice;JM
-568920;-1176289;194964;Ždánice;3706;Hodonín, Ždánice;JM
-546522;-1041712;19925;Černá Voda;3811;Jeseník, Černá Voda;OL
-542625;-1047629;21903;Česká Ves;3811;Jeseník, Česká Ves;OL
-560624;-1029515;4677;Horní Hoštice;3811;Jeseník, Javorník;OL
-559702;-1036023;57967;Zálesí;3811;Jeseník, Javorník;OL
-547796;-1050460;84662;Lipová-lázně;3811;Jeseník, Lipová-lázně;OL
-539982;-1054054;58921;Dětřichov-Seč;3811;Jeseník, Jeseník;OL
-547940;-1037571;67407;Kobylá nad Vidnavkou;3811;Jeseník, Kobylá nad Vidnavkou;OL
-508069;-1077995;13102;Brumovice;3806;Opava, Brumovice;MS
-521579;-1104627;123919;Podlesí;3806;Opava, Budišov nad Budišovkou;MS
-517558;-1105191;154628;Staré Oldřůvky;3806;Opava, Budišov nad Budišovkou;MS
-479960;-1095527;27430;Dobroslavice;3806;Opava, Dobroslavice;MS
-753093;-977342;178683;Velké Březno;3510;Ústí nad Labem, Velké Březno;US
-506307;-1091726;30457;Dolní Životice;3806;Opava, Dolní Životice;MS
-482704;-1093898;36498;Chabičov;3806;Opava, Háj ve Slezsku;MS
-493432;-1099281;39501;Hlubočec;3806;Opava, Hlubočec;MS
-484872;-1105403;109801;Olbramice;3807;Ostrava-město, Olbramice;MS
-690521;-1128802;80462;Lešov;3304;Pelhřimov, Pelhřimov;VY
-589195;-1060996;118249;Vítanov;3611;Ústí nad Orlicí, Pastviny;PA
-694645;-1131273;46311;Houserovka;3304;Pelhřimov, Pelhřimov;VY
-678947;-1089490;80560;Vrbice;3601;Havlíčkův Brod, Leština u Světlé;VY
-640495;-1095313;37087;Hamry;3603;Chrudim, Hamry;PA
-678647;-1119325;62162;Kalhov;3707;Jihlava, Kalhov;VY
-652082;-1088157;42561;Velká Střítež;3603;Chrudim, Horní Bradlo;PA
-671574;-1131496;121002;Pístov;3707;Jihlava, Jihlava;VY
-669000;-1126071;314099;Lesnov;3707;Jihlava, Jihlava;VY
-691099;-1144821;62260;Kaliště;3707;Jihlava, Kaliště;VY
-655477;-1135478;62553;Kamenice;3707;Jihlava, Kamenice;VY
-653573;-1134278;62651;Kamenička;3707;Jihlava, Kamenice;VY
-654929;-1131480;145041;Řehořov;3707;Jihlava, Kamenice;VY
-663810;-1118268;62740;Kamenná;3707;Jihlava, Kamenná;VY
-633152;-1139980;13862;Březejc;3714;Žďár nad Sázavou, Březejc;VY
-624719;-1141178;13919;Březí;3714;Žďár nad Sázavou, Březí;VY
-638740;-1104791;160652;Cikháj;3714;Žďár nad Sázavou, Cikháj;VY
-654816;-1082057;6831;Bojanov;3603;Chrudim, Bojanov;PA
-674889;-1103446;109622;Babice;3601;Havlíčkův Brod, Okrouhlice;VY
-661761;-1107332;124648;Pohled;3601;Havlíčkův Brod, Pohled;VY
-563509;-1132863;99881;Stichovice;3709;Prostějov, Mostkovice;OL
-565913;-1138830;100528;Křenůvky;3709;Prostějov, Myslejovice;OL
-577929;-1134612;104663;Niva;3709;Prostějov, Niva;OL
-565270;-1131640;109363;Ohrozim;3709;Prostějov, Ohrozim;OL
-564676;-1122365;119202;Pěnčín;3709;Prostějov, Pěnčín;OL
-562152;-1142668;116441;Dolní Otaslavice;3709;Prostějov, Otaslavice;OL
-576626;-1138393;116556;Otinoves;3709;Prostějov, Otinoves;OL
-673593;-1097211;90433;Malčín;3601;Havlíčkův Brod, Malčín;VY
-653060;-1107891;97829;Modlíkov;3601;Havlíčkův Brod, Modlíkov;VY
-660346;-1091581;105848;Nová Ves u Chotěboře;3601;Havlíčkův Brod, Nová Ves u Chotěboře;VY
-673005;-1103327;109657;Okrouhlice;3601;Havlíčkův Brod, Okrouhlice;VY
-673814;-1101850;109665;Olešnice;3601;Havlíčkův Brod, Okrouhlice;VY
-672797;-1104970;109673;Vadín;3601;Havlíčkův Brod, Okrouhlice;VY
-672392;-1101492;109681;Valečov;3601;Havlíčkův Brod, Okrouhlice;VY
-654366;-1114786;110132;Olešenka;3601;Havlíčkův Brod, Olešenka;VY
-668547;-1098082;110299;Olešná;3601;Havlíčkův Brod, Olešná;VY
-653649;-1101942;117072;Oudoleň;3601;Havlíčkův Brod, Oudoleň;VY
-683502;-1094340;118371;Pavlov;3601;Havlíčkův Brod, Pavlov;VY
-552998;-1106930;122858;Pňovice;3805;Olomouc, Pňovice;OL
-552079;-1112618;135992;Hynkov;3805;Olomouc, Příkazy;OL
-653027;-1110640;49123;Hřiště;3601;Havlíčkův Brod, Přibyslav;VY
-552214;-1115918;148610;Skrbeň;3805;Olomouc, Skrbeň;OL
-567074;-1109992;150011;Slavětín;3805;Olomouc, Slavětín;OL
-538655;-1099996;24554;Dalov;3805;Olomouc, Šternberk;OL
-540934;-1089309;144622;Stránské;3801;Bruntál, Rýmařov;MS
-471496;-1128386;81400;Lhotka;3802;Frýdek-Místek, Lhotka;MS
-581117;-1125673;2372;Pavlov;3701;Blansko, Benešov;JM
-469375;-1127091;93548;Metylovice;3802;Frýdek-Místek, Metylovice;MS
-452417;-1132594;98701;Slavíč;3802;Frýdek-Místek, Morávka;MS
-441343;-1132925;56316;Jasení;3802;Frýdek-Místek, Návsí;MS
-439017;-1130945;56341;Návsí;3802;Frýdek-Místek, Návsí;MS
-603477;-1156719;11771;Náměstí 28. dubna;3702;Brno-město, Brno;JM
-522966;-1138252;3832;Bezuchov;3808;Přerov, Bezuchov;OL
-541888;-1134460;12751;Brodek u Přerova;3808;Přerov, Brodek u Přerova;OL
-524370;-1134603;39403;Hlinsko;3808;Přerov, Hlinsko;OL
-543234;-1135882;17850;Citov;3808;Přerov, Citov;OL
-526732;-1129208;30325;Dolní Újezd;3808;Přerov, Dolní Újezd;OL
-523927;-1141837;33022;Dřevohostice;3808;Přerov, Dřevohostice;OL
-509658;-1135422;166723;Horní Těšice;3808;Přerov, Horní Těšice;OL
-514110;-1141013;44547;Horní Újezd;3808;Přerov, Horní Újezd;OL
-460032;-1091919;180351;Věřňovice;3803;Karviná, Dolní Lutyně;MS
-511696;-1179095;120391;Petrůvka;3705;Zlín, Petrůvka;ZL
-558406;-1156476;25950;Dětkovice;3712;Vyškov, Dětkovice;JM
-635164;-1102596;38351;Moravský Herálec;3714;Žďár nad Sázavou, Herálec;VY
-572874;-1154012;32557;Drnovice;3712;Vyškov, Drnovice;JM
-563343;-1148508;32727;Drysice;3712;Vyškov, Drysice;JM
-648064;-1139133;43958;Horní Radslavice;3714;Žďár nad Sázavou, Horní Radslavice;VY
-576759;-1172475;104744;Heršpice;3712;Vyškov, Heršpice;JM
-564036;-1164374;50148;Nové Hvězdlice;3712;Vyškov, Hvězdlice;JM
-561261;-1152214;55841;Ivanovice na Hané;3712;Vyškov, Ivanovice na Hané;JM
-576937;-1150419;59480;Ježkovice;3712;Vyškov, Ježkovice;JM
-574125;-1156275;89087;Luleč;3712;Vyškov, Luleč;JM
-558187;-1169004;90972;Malínky;3712;Vyškov, Malínky;JM
-562366;-1157388;99066;Moravské Málkovice;3712;Vyškov, Moravské Málkovice;JM
-571427;-1173385;99970;Mouřínov;3712;Vyškov, Mouřínov;JM
-575838;-1166349;102903;Němčany;3712;Vyškov, Němčany;JM
-575643;-1157191;103187;Nemojany;3712;Vyškov, Nemojany;JM
-561355;-1171723;103250;Nemotice;3712;Vyškov, Nemotice;JM
-566510;-1172270;104337;Nevojice;3712;Vyškov, Nevojice;JM
-578345;-1172149;104761;Nížkovice;3712;Vyškov, Nížkovice;JM
-705619;-1138394;140279;Rodinov;3304;Pelhřimov, Rodinov;VY
-695108;-1128373;144649;Rynárec;3304;Pelhřimov, Rynárec;VY
-621169;-1108766;60232;Jimramov;3714;Žďár nad Sázavou, Jimramov;VY
-631087;-1179998;168866;Trstěnice;3713;Znojmo, Trstěnice;JM
-628954;-1174712;171441;Tulešice;3713;Znojmo, Tulešice;JM
-637110;-1188200;172006;Tvořihráz;3713;Znojmo, Tvořihráz;JM
-632601;-1071325;54267;Chroustovice;3603;Chrudim, Chroustovice;PA
-574538;-1071521;120651;Písařov;3809;Šumperk, Písařov;OL
-563235;-1090168;56855;Janoslavice;3809;Šumperk, Rohle;OL
-561413;-1089076;140422;Rohle;3809;Šumperk, Rohle;OL
-567078;-1076553;46396;Hrabenov;3809;Šumperk, Ruda nad Moravou;OL
-564084;-1058828;53937;Chrastice;3809;Šumperk, Staré Město;OL
-676300;-1133434;70122;Kostelec;3707;Jihlava, Kostelec;VY
-684537;-1155941;70530;Kostelní Myslová;3707;Jihlava, Kostelní Myslová;VY
-661000;-1129873;71714;Kozlov;3707;Jihlava, Kozlov;VY
-661174;-1133675;88706;Luka nad Jihlavou;3707;Jihlava, Luka nad Jihlavou;VY
-662306;-1131348;88714;Otín;3707;Jihlava, Luka nad Jihlavou;VY
-663610;-1126117;93483;Měšín;3707;Jihlava, Měšín;VY
-683098;-1127875;94897;Milíčov;3707;Jihlava, Milíčov;VY
-678954;-1130050;95451;Mirošov;3707;Jihlava, Mirošov;VY
-689241;-1152919;100064;Praskolesy;3707;Jihlava, Mrákotín;VY
-679747;-1149369;100587;Mysliboř;3707;Jihlava, Mysliboř;VY
-655272;-1128665;101109;Nadějov;3707;Jihlava, Nadějov;VY
-675365;-1148297;104264;Nevcehle;3707;Jihlava, Nevcehle;VY
-682735;-1124539;111465;Opatov;3707;Jihlava, Opatov;VY
-614270;-1164992;103721;Neslovice;3703;Brno-venkov, Neslovice;JM
-621689;-1141095;104540;Níhov;3703;Brno-venkov, Níhov;JM
-623333;-1061109;42978;Dolní Jelení;3606;Pardubice, Horní Jelení;PA
-645808;-1053462;48232;Hrobice;3606;Pardubice, Hrobice;PA
-658423;-1064829;52361;Choltice;3606;Pardubice, Choltice;PA
-661901;-1048373;55689;Chýšť;3606;Pardubice, Chýšť;PA
-643177;-1057176;137171;Kunětice;3606;Pardubice, Kunětice;PA
-673642;-1056021;78824;Labské Chrčice;3606;Pardubice, Labské Chrčice;PA
-644513;-1049583;111554;Opatovice nad Labem;3606;Pardubice, Opatovice nad Labem;PA
-482511;-1110331;61239;Jistebník;3804;Nový Jičín, Jistebník;MS
-666269;-1099032;43150;Horní Krupá;3601;Havlíčkův Brod, Horní Krupá;VY
-659731;-1187787;185418;Vranov nad Dyjí;3713;Znojmo, Vranov nad Dyjí;JM
-582989;-1068366;112224;Orličky;3611;Ústí nad Orlicí, Orličky;PA
-751631;-1027645;116980;Otvovice;3203;Kladno, Otvovice;ST
-678961;-1172476;117480;Pálovice;3710;Třebíč, Pálovice;VY
-786656;-1136612;117641;Paračov;3307;Strakonice, Paračov;JC
-686776;-1110577;61042;Jiřice;3304;Pelhřimov, Jiřice;VY
-634689;-1125341;6025;Bohdalec;3714;Žďár nad Sázavou, Bohdalec;VY
-621513;-1033282;6467;Bohuslavice;3605;Náchod, Bohuslavice;KH
-679774;-1114946;62545;Kamenice;3601;Havlíčkův Brod, Herálec;VY
-649039;-1079219;83160;Licibořice;3603;Chrudim, Licibořice;PA
-659244;-1093572;52884;Obolec;3601;Havlíčkův Brod, Chotěboř;VY
-653634;-1099165;52914;Sopotské polesí;3601;Havlíčkův Brod, Chotěboř;VY
-655802;-1099679;158054;Střížov;3601;Havlíčkův Brod, Chotěboř;VY
-658882;-1099656;123056;Počátky;3601;Havlíčkův Brod, Chotěboř;VY
-689066;-1090767;58009;Dobrá Voda;3601;Havlíčkův Brod, Jedlá;VY
-659740;-1086285;58556;Jeřišno;3601;Havlíčkův Brod, Jeřišno;VY
-518575;-1125249;173452;Uhřínov;3808;Přerov, Hranice;OL
-539272;-1133378;67971;Kokory;3808;Přerov, Kokory;OL
-615635;-1016333;43877;Horní Radechová;3605;Náchod, Horní Radechová;KH
-612848;-1012859;48402;Velký Dřevíč;3605;Náchod, Hronov;KH
-614896;-1012796;48437;Rokytník;3605;Náchod, Hronov;KH
-596693;-1134532;8265;Bořitov;3701;Blansko, Bořitov;JM
-590461;-1126879;8451;Červený vrch;3701;Blansko, Boskovice;JM
-602629;-1135167;13005;Brťov u Černé Hory;3701;Blansko, Brťov-Jeneč;JM
-667690;-1078406;66974;Kněžice;3603;Chrudim, Kněžice;PA
-657868;-1072810;70262;Kostelec u Heřmanova Městce;3603;Chrudim, Kostelec u Heřmanova Městce;PA
-627276;-1093434;34703;Františky;3603;Chrudim, Krouna;PA
-632849;-1093279;75078;Krouna;3603;Chrudim, Krouna;PA
-825268;-1067201;137413;Radčice;3405;Plzeň-město, Plzeň;PL
-819902;-1076427;20109;Černice;3405;Plzeň-město, Plzeň;PL
-818871;-1073744;71056;Koterov;3405;Plzeň-město, Plzeň;PL
-603122;-1122266;119768;Petrov;3701;Blansko, Petrov;JM
-797895;-999818;177725;Velemyšleves;3507;Louny, Velemyšleves;US
-667077;-1067524;4103;Semtěš;3205;Kutná Hora, Semtěš;ST
-811671;-1128552;4189;Bílenice;3404;Klatovy, Žihobce;PL
-632789;-1132724;61417;Jívoví;3714;Žďár nad Sázavou, Jívoví;VY
-720971;-1140585;61484;Jižná;3303;Jindřichův Hradec, Pluhův Žďár;JC
-756065;-1191739;63142;Blansko;3302;Český Krumlov, Kaplice;JC
-672179;-1107588;123447;Hurtova Lhota;3601;Havlíčkův Brod, Hurtova Lhota;VY
-670610;-1107551;123471;Poděbaby;3601;Havlíčkův Brod, Havlíčkův Brod;VY
-684435;-965090;110019;Oldřichov v Hájích;3505;Liberec, Oldřichov v Hájích;LB
-559294;-1068486;194646;Žárová;3809;Šumperk, Velké Losiny;OL
-682446;-1105156;144851;Řečice;3304;Pelhřimov, Řečice;VY
-512530;-1196129;176869;Paseky;3711;Uherské Hradiště, Vápenice;ZL
-711419;-1110329;145939;Salačova Lhota;3304;Pelhřimov, Salačova Lhota;VY
-704343;-1115932;134091;Přáslavice;3304;Pelhřimov, Samšín;VY
-691035;-1113934;146871;Sedlice;3304;Pelhřimov, Sedlice;VY
-694217;-1107350;147567;Senožaty;3304;Pelhřimov, Senožaty;VY
-702914;-1127792;157996;Bor;3304;Pelhřimov, Střítež;VY
-549071;-1183400;177296;Vážany;3711;Uherské Hradiště, Vážany;ZL
-543518;-1173051;177679;Velehrad;3711;Uherské Hradiště, Velehrad;ZL
-524587;-1175078;192996;Zlámanec;3711;Uherské Hradiště, Zlámanec;ZL
-543013;-1180043;193241;Zlechov;3711;Uherské Hradiště, Zlechov;ZL
-501888;-1140718;9407;Branky;3810;Vsetín, Branky;ZL
-496738;-1146458;17141;Bystřička;3810;Vsetín, Bystřička;ZL
-610478;-1161991;111198;Omice;3703;Brno-venkov, Omice;JM
-596969;-1174257;111520;Opatovice;3703;Brno-venkov, Opatovice;JM
-605767;-1169398;112615;Ořechov;3703;Brno-venkov, Ořechov;JM
-609718;-1129774;113115;Osiky;3703;Brno-venkov, Osiky;JM
-617889;-1166261;313441;Průmyslový obvod;3703;Brno-venkov, Oslavany;JM
-618947;-1167483;313459;Stará hora;3703;Brno-venkov, Oslavany;JM
